ID Earthquake,Flag Tsunami,Year,Month,Focal Depth,EQ Primary,Mw Magnitude,Ms Magnitude,Mb Magnitude,Intensity,Country,State,Location name,Region code,Earthquake : Deaths,Earthquake : Deaths Description,Earthquake : Missing,Earthquake : Missing Description,Earthquake : Injuries,Earthquake : Injuries Description,Earthquake : Damage (in M$),Earthquake : Damage Description,Earthquakes : Houses destroyed,Earthquakes : Houses destroyed Description,Earthquakes : Houses damaged,Earthquakes : Houses damaged Description,Total Effects : Deaths,Total Effects : Deaths Description,Total Effects : Missing,Total Effects : Missing Description,Total Effects : Injuries,Total Effects : Injuries Description,Total Effects : Damages in million Dollars,Total Effects : Damage Description,Total Effects : Houses Destroyed,Total Effects : Houses Destroyed Description,Total Effects : Houses Damaged,Total Effects : Houses Damaged Description,Latitude,Longitude
10050,,2013,10.0,10.0,5.5,5.5,,,5.0,INDONESIA,,INDONESIA:  BANDA ACEH,60.0,1.0,Few (~1 to 50 deaths),,,2.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,160.0,Many (~101 to 1000 houses),1.0,Few (~1 to 50 deaths),,,2.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,160.0,Many (~101 to 1000 houses),5.103, 95.971
9953,Tsunami,2013,1.0,10.0,7.5,7.5,7.7,6.4,,USA,AK,ALASKA:  SOUTHEASTERN,150.0,,,,,,,,,,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,55.393, -134.652
9998,,2013,5.0,598.0,8.3,8.3,,7.5,,RUSSIA,,RUSSIA:  SEVERO KURILSKIYE,50.0,,,,,,,,,,,,,,,,,,,,,,,,,54.892, 153.221
9977,Tsunami,2013,4.0,110.0,7.2,7.2,,7.1,,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,46.221, 150.788
10021,Tsunami,2013,7.0,17.0,6.5,6.5,6.7,6.1,,NEW ZEALAND,,NEW ZEALAND:  COOK STRAIT,170.0,,,,,5.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,35.0,Few (~1 to 50 houses),,,,,5.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,35.0,Few (~1 to 50 houses),-41.704, 174.337
10006,,2013,6.0,47.0,5.1,5.1,,5.1,,INDONESIA,,INDONESIA:  LOMBOK ISLAND,60.0,,,,,50.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),5370.0,Many (~101 to 1000 houses),1700.0,Very Many (~1001 or more houses),,,,,50.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),5370.0,Very Many (~1001 or more houses),1700.0,Very Many (~1001 or more houses),-8.305, 116.058
10052,Tsunami,2013,10.0,10.0,7.1,7.1,,,4.0,JAPAN,,JAPAN:  HONSHU:  E COAST,30.0,,,,,1.0,Few (~1 to 50 deaths),,,,,,,,,,,1.0,Few (~1 to 50 deaths),,,,,,,37.2, 144.6
10032,,2013,8.0,12.0,6.5,6.5,,,6.0,NEW ZEALAND,,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",170.0,,,,,,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,Some (~51 to 100 houses),,,,,,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,Some (~51 to 100 houses),-41.731, 174.027
9957,,2013,1.0,12.0,6.1,6.1,6.0,5.8,,INDONESIA,,INDONESIA:  SUMATERA:  N,60.0,1.0,Few (~1 to 50 deaths),,,15.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,71.0,Some (~51 to 100 houses),1.0,Few (~1 to 50 deaths),,,15.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,71.0,Some (~51 to 100 houses),4.927, 95.907
10029,,2013,8.0,21.0,6.2,6.2,,,8.0,MEXICO,,"MEXICO:  SAN MARCOS, ACAPULCO",150.0,,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),16.878, -99.498
10005,,2013,7.0,13.0,6.1,6.1,6.2,5.9,,INDONESIA,,INDONESIA:  BANDA ACEH,60.0,42.0,Few (~1 to 50 deaths),,,2500.0,Very Many (~1001 or more deaths),,SEVERE (~>$5 to $24 million),20401.0,Very Many (~1001 or more houses),,,42.0,Few (~1 to 50 deaths),6.0,Few (~1 to 50 deaths),2500.0,Very Many (~1001 or more deaths),,SEVERE (~>$5 to $24 million),20401.0,Very Many (~1001 or more houses),,,4.645, 96.665
10007,,2013,6.0,10.0,5.3,5.3,,5.6,,RUSSIA,,RUSSIA:  KEMEROVO,40.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,500.0,Many (~101 to 1000 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,500.0,Many (~101 to 1000 houses),54.263, 86.173
9964,,2013,2.0,145.0,7.0,7.0,,6.7,,COLOMBIA,,"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",160.0,,,,,15.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),100.0,Some (~51 to 100 houses),1900.0,Very Many (~1001 or more houses),,,,,15.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),100.0,Some (~51 to 100 houses),1900.0,Very Many (~1001 or more houses),1.135, -77.393
9999,,2013,2.0,,4.2,,,4.2,,RUSSIA,,RUSSIA:  CHELYABINSK (METEOR EXPLOSION),40.0,,,,,1000.0,Many (~101 to 1000 deaths),,SEVERE (~>$5 to $24 million),,,4000.0,Very Many (~1001 or more houses),,,,,1000.0,Many (~101 to 1000 deaths),,SEVERE (~>$5 to $24 million),,,4000.0,Very Many (~1001 or more houses),55.15, 61.41
10003,,2013,6.0,10.0,5.7,5.7,5.6,5.7,,PHILIPPINES,,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",170.0,,,,,33.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,164.0,Many (~101 to 1000 houses),,,,,33.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,164.0,Many (~101 to 1000 houses),7.275, 124.898
10080,Tsunami,2014,4.0,22.0,7.7,7.7,,,8.0,CHILE,,CHILE:  NORTHERN:  IQUIQUE,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-20.571, -70.493
10105,Tsunami,2014,7.0,20.0,6.5,6.5,,,5.0,JAPAN,,JAPAN:  SANRIKU,30.0,,,,,3.0,Few (~1 to 50 deaths),,,,,,,,,,,3.0,Few (~1 to 50 deaths),,,,,,,37.005, 142.453
10100,Tsunami,2014,6.0,109.0,7.9,7.9,,,,USA,AK,ALASKA:  ALEUTIAN ISLANDS,150.0,,,,,,,,,,,,,,,,,,,,,,,,,51.849, 178.735
10087,,2014,3.0,79.0,6.3,6.3,,,5.0,JAPAN,,JAPAN:  SOUTHWESTERN,30.0,,,,,18.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,18.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,33.684, 131.825
10310,,2014,4.0,61.0,7.1,7.1,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,170.0,1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),51.0,Some (~51 to 100 houses),,,1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),51.0,Some (~51 to 100 houses),,,-6.586, 155.049
10122,,2014,11.0,9.0,6.2,6.2,,,9.0,JAPAN,,"JAPAN:  NAGANO:  HAKUBA, OTARI",30.0,,,,,45.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),50.0,Few (~1 to 50 houses),,Some (~51 to 100 houses),,,,,45.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),50.0,Few (~1 to 50 houses),,Some (~51 to 100 houses),36.641, 137.888
10104,,2014,7.0,107.0,6.3,6.3,,,5.0,MEXICO,,MEXICO:  OAXACA,150.0,1.0,Few (~1 to 50 deaths),,,1.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),1.0,Few (~1 to 50 deaths),,,1.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),17.682, -95.653
10308,,2014,1.0,54.0,5.6,5.6,,,5.0,COLOMBIA,,COLOMBIA:  SIPI,160.0,,,,,,,,MODERATE (~$1 to $5 million),,,121.0,Many (~101 to 1000 houses),,,,,,,,MODERATE (~$1 to $5 million),,,121.0,Many (~101 to 1000 houses),4.557, -76.644
10119,Tsunami,2014,11.0,45.0,7.1,7.1,,,5.0,INDONESIA,,INDONESIA:  N. MOLUCCAS ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,1.893, 126.522
10107,Tsunami,2014,7.0,10.0,6.1,6.1,,,4.0,USA,AK,ALASKA:  SOUTHEASTERN,150.0,,,,,,,,,,,,,,,,,,,,,,,,,58.306, -136.96
10102,,2014,7.0,67.0,6.9,6.9,,,5.0,MEXICO,,MEXICO; GUATEMALA:  SAN MARCOS,150.0,3.0,Few (~1 to 50 deaths),,,33.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,Few (~1 to 50 houses),50.0,Few (~1 to 50 houses),3.0,Few (~1 to 50 deaths),,,33.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,Few (~1 to 50 houses),50.0,Few (~1 to 50 houses),14.728, -92.578
10110,,2014,8.0,11.0,6.1,6.1,,,8.0,USA,CA,"CALIFORNIA:  NAPA, VALLEJO",150.0,1.0,Few (~1 to 50 deaths),,,257.0,Many (~101 to 1000 deaths),700.0,EXTREME (~$25 million or more),160.0,Many (~101 to 1000 houses),1034.0,Very Many (~1001 or more houses),1.0,Few (~1 to 50 deaths),,,257.0,Many (~101 to 1000 deaths),700.0,EXTREME (~$25 million or more),160.0,Many (~101 to 1000 houses),1034.0,Very Many (~1001 or more houses),38.216, -122.312
10101,Tsunami,2014,6.0,20.0,6.9,6.9,,,,NEW ZEALAND,,NEW ZEALAND:  SSE OF RAOUL ISLAND,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-29.977, -177.725
10085,Tsunami,2014,4.0,39.0,7.4,7.4,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-11.463, 162.051
10309,,2014,2.0,5.0,4.1,4.1,,,4.0,USA,OK,OKLAHOMA:  GUTHRIE,150.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,35.937, -97.271
10082,,2014,3.0,4.0,5.1,5.1,,,6.0,USA,CA,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",150.0,,,,,,Few (~1 to 50 deaths),10.8,SEVERE (~>$5 to $24 million),,,20.0,Few (~1 to 50 houses),,,,,,Few (~1 to 50 deaths),10.8,SEVERE (~>$5 to $24 million),,,20.0,Few (~1 to 50 houses),33.863, -117.835
10075,Tsunami,2014,3.0,21.0,6.7,6.7,,,6.0,CHILE,,CHILE:  IQUIQUE,160.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-19.965, -70.814
10314,,2014,7.0,5.0,3.9,3.9,,,5.0,USA,OK,OKLAHOMA:  HARRAH,150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),,,,,,,,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),35.524, -97.146
10067,,2014,1.0,28.0,6.1,6.1,,,7.0,NEW ZEALAND,,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),-40.66, 175.814
10079,Tsunami,2014,4.0,25.0,8.2,8.2,,,8.0,CHILE,,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",160.0,7.0,Few (~1 to 50 deaths),,,,,100.0,EXTREME (~$25 million or more),,,2600.0,Very Many (~1001 or more houses),7.0,Few (~1 to 50 deaths),,,,,100.0,EXTREME (~$25 million or more),,,2600.0,Very Many (~1001 or more houses),-19.61, -70.769
10093,,2014,5.0,6.0,6.1,6.1,,,5.0,THAILAND,,THAILAND:  CHIANG RAI,60.0,1.0,Few (~1 to 50 deaths),,,32.0,Few (~1 to 50 deaths),62.0,EXTREME (~$25 million or more),20.0,Few (~1 to 50 houses),,Many (~101 to 1000 houses),1.0,Few (~1 to 50 deaths),,,32.0,Few (~1 to 50 deaths),62.0,EXTREME (~$25 million or more),20.0,Few (~1 to 50 houses),,Many (~101 to 1000 houses),19.656, 99.67
10091,Tsunami,2014,4.0,43.0,7.5,7.5,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  SOLOMON SEA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-6.755, 155.024
10084,Tsunami,2014,4.0,23.0,7.6,7.6,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-11.27, 162.148
10117,,2014,9.0,26.0,5.2,,,5.2,5.0,PHILIPPINES,,PHILIPPINES:  BARANGAY LUAYON,170.0,,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),15.0,Few (~1 to 50 houses),67.0,Some (~51 to 100 houses),,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),15.0,Few (~1 to 50 houses),67.0,Some (~51 to 100 houses),6.864, 125.233
10070,,2014,1.0,66.0,6.1,6.1,,,5.0,INDONESIA,,INDONESIA:  JAVA:  BANYUMAS,60.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),1.0,Few (~1 to 50 houses),,Some (~51 to 100 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),1.0,Few (~1 to 50 houses),,Some (~51 to 100 houses),-7.986, 109.265
10088,Tsunami,2014,4.0,24.0,7.2,7.2,,,6.0,MEXICO,,MEXICO:  GUERRERO; MEXICO CITY,150.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,127.0,Some (~51 to 100 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,127.0,Some (~51 to 100 houses),17.397, -100.972
10095,,2014,5.0,17.0,6.4,6.4,,,5.0,MEXICO,,MEXICO:  TECPAN,150.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),17.235, -100.746
10115,Tsunami,2014,10.0,17.0,7.0,7.0,,,,CHILE,,CHILE: EASTER ISLAND REGION,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-32.108, -110.811
10336,,2015,3.0,184.0,6.2,6.2,,,5.0,COLOMBIA,,"COLOMBIA:  ANTIOQUIA, SANTANDER",160.0,,,,,,,,SEVERE (~>$5 to $24 million),180.0,Many (~101 to 1000 houses),2167.0,Very Many (~1001 or more houses),,,,,,,,SEVERE (~>$5 to $24 million),180.0,Many (~101 to 1000 houses),2167.0,Very Many (~1001 or more houses),6.8, -73.01
10157,Tsunami,2015,7.0,23.0,6.9,6.9,,,,USA,AK,ALASKA,150.0,,,,,,,,,,,,,,,,,,,,,,,,,52.214, -169.399
10140,Tsunami,2015,5.0,10.0,5.7,5.7,,,,JAPAN,,JAPAN:  HONSHU:  S. OF,30.0,,,,,,,,,,,,,,,,,,,,,,,,,31.529, 140.213
10150,,2015,7.0,12.0,5.9,5.9,,,3.0,PANAMA,,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,100.0,,,,,6.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,45.0,Few (~1 to 50 houses),,,,,6.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,45.0,Few (~1 to 50 houses),8.231, -77.315
10139,Tsunami,2015,5.0,55.0,7.5,7.5,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),-5.462, 151.875
10158,,2015,9.0,10.0,6.6,6.6,,,5.0,INDONESIA,,INDONESIA:  SORONG,170.0,,,,,62.0,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,,260.0,Many (~101 to 1000 houses),,,,,62.0,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,,260.0,Many (~101 to 1000 houses),-0.59, 131.27
10162,Tsunami,2015,11.0,10.0,6.9,6.9,,,7.0,CHILE,,CHILE:  LA SERENA,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-29.439, -72.105
10147,Tsunami,2015,7.0,12.0,6.7,6.7,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.307, 158.403
10156,Tsunami,2015,9.0,22.0,8.3,8.3,,,9.0,CHILE,,CHILE:  CENTRAL,160.0,7.0,Few (~1 to 50 deaths),1.0,Few (~1 to 50 deaths),14.0,Few (~1 to 50 deaths),600.0,EXTREME (~$25 million or more),2305.0,Very Many (~1001 or more houses),10044.0,Very Many (~1001 or more houses),15.0,Few (~1 to 50 deaths),1.0,Few (~1 to 50 deaths),14.0,Few (~1 to 50 deaths),600.0,EXTREME (~$25 million or more),2305.0,Very Many (~1001 or more houses),10044.0,Very Many (~1001 or more houses),-31.573, -71.674
10163,Tsunami,2015,11.0,12.0,6.7,6.7,,,4.0,JAPAN,,JAPAN:  KYUSYU ISLAND,30.0,,,,,,,,,,,,,,,,,,,,,,,,,31.001, 128.873
10133,Tsunami,2015,3.0,41.0,7.5,7.5,,,6.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.729, 152.562
10350,,2015,12.0,85.0,6.6,6.6,,,5.0,MEXICO,,MEXICO:  COCOTITLAN,150.0,2.0,Few (~1 to 50 deaths),,,,,,,,,,,2.0,Few (~1 to 50 deaths),,,,,,,,,,,15.802, -93.633
10441,Tsunami,2015,11.0,13.0,6.8,6.8,,,4.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-8.899, 158.422
10338,,2015,7.0,32.0,6.1,6.1,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO,170.0,1.0,Few (~1 to 50 deaths),,,,,,,,,,,1.0,Few (~1 to 50 deaths),,,,,,,,,,,10.169, 125.891
10149,,2015,7.0,48.0,7.0,7.0,,,5.0,INDONESIA,,INDONESIA:  PAPUA,170.0,1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),1.0,Few (~1 to 50 houses),6.0,Few (~1 to 50 houses),1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),1.0,Few (~1 to 50 houses),6.0,Few (~1 to 50 houses),-2.629, 138.528
10135,Tsunami,2015,2.0,10.0,6.4,6.4,,,5.0,VANUATU,,VANUATU ISLANDS,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),-16.431, 168.148
10343,,2015,11.0,20.0,6.5,6.5,,,5.0,INDONESIA,,INDONESIA:  EAST NUSA TENGGARA:  ALOR,60.0,,,,,,,9.0,SEVERE (~>$5 to $24 million),,,1468.0,Very Many (~1001 or more houses),,,,,,,9.0,SEVERE (~>$5 to $24 million),,,1468.0,Very Many (~1001 or more houses),-8.338, 124.875
10143,,2015,5.0,664.0,7.8,7.8,,,6.0,JAPAN,,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],30.0,,,,,12.0,Few (~1 to 50 deaths),,,,,,,,,,,12.0,Few (~1 to 50 deaths),,,,,,,27.839, 140.493
10131,Tsunami,2015,2.0,23.0,6.7,6.7,,,4.0,JAPAN,,JAPAN:  HONSHU,30.0,,,,,,,,,,,,,,,,,,,,,,,,,39.856, 142.881
10146,Tsunami,2015,7.0,11.0,7.0,7.0,,,8.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.401, 165.141
10209,Tsunami,2016,11.0,9.0,6.9,6.9,,,7.0,JAPAN,,JAPAN: NEAR E COAST HONSHU,30.0,,,,,15.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,15.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,37.393, 141.387
10179,Tsunami,2016,4.0,24.0,7.0,7.0,,,,VANUATU,,VANUATU ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-16.043, 167.379
10218,Tsunami,2016,12.0,40.0,7.8,7.8,,,8.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),191.0,Many (~101 to 1000 houses),126.0,Many (~101 to 1000 houses),1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),191.0,Many (~101 to 1000 houses),126.0,Many (~101 to 1000 houses),-10.681, 161.327
10171,,2016,1.0,4.0,5.6,5.6,,,3.0,INDONESIA,,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",170.0,1.0,Few (~1 to 50 deaths),,,22.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,230.0,Many (~101 to 1000 houses),1.0,Few (~1 to 50 deaths),,,22.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,230.0,Many (~101 to 1000 houses),-3.873, 127.229
10365,,2016,6.0,50.0,6.6,6.6,,,5.0,INDONESIA,,INDONESIA:  SUMATRA:  PESISIR SELATAN,60.0,1.0,Few (~1 to 50 deaths),,,30.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,2663.0,Very Many (~1001 or more houses),1.0,Few (~1 to 50 deaths),,,30.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,2663.0,Very Many (~1001 or more houses),-2.097, 100.665
10215,,2016,12.0,13.0,6.5,6.5,,,8.0,INDONESIA,,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,60.0,104.0,Many (~101 to 1000 deaths),,,857.0,Many (~101 to 1000 deaths),100.0,EXTREME (~$25 million or more),245.0,Many (~101 to 1000 houses),18752.0,Very Many (~1001 or more houses),104.0,Many (~101 to 1000 deaths),,,857.0,Many (~101 to 1000 deaths),100.0,EXTREME (~$25 million or more),245.0,Many (~101 to 1000 houses),18752.0,Very Many (~1001 or more houses),5.283, 96.168
10175,Tsunami,2016,3.0,24.0,7.8,7.8,,,5.0,INDONESIA,,INDONESIA: SUMATRA:,60.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.952, 94.33
10219,Tsunami,2016,12.0,20.0,6.9,6.9,,,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.749, 161.132
10224,Tsunami,2016,12.0,30.0,7.6,7.6,,,7.0,CHILE,,CHILE,160.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-43.517, -74.391
10200,,2016,10.0,6.0,6.2,6.2,,,6.0,JAPAN,,JAPAN:  KURAYOSHI,30.0,,,,,7.0,Few (~1 to 50 deaths),100.0,EXTREME (~$25 million or more),2.0,Few (~1 to 50 houses),160.0,Many (~101 to 1000 houses),,,,,7.0,Few (~1 to 50 deaths),100.0,EXTREME (~$25 million or more),2.0,Few (~1 to 50 houses),160.0,Many (~101 to 1000 houses),35.374, 133.809
10185,,2016,6.0,31.0,6.3,6.3,,,4.0,INDONESIA,,INDONESIA:  MALUKU:  TERNATE ISLAND,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),1.279, 126.371
10204,,2016,11.0,3.0,5.0,5.0,,,6.0,USA,OK,OKLAHOMA:  CUSHING,150.0,,,,,,Few (~1 to 50 deaths),20.0,SEVERE (~>$5 to $24 million),,,50.0,Few (~1 to 50 houses),,,,,,Few (~1 to 50 deaths),20.0,SEVERE (~>$5 to $24 million),,,50.0,Few (~1 to 50 houses),35.988, -96.805
10177,,2016,4.0,10.0,7.0,7.0,,,8.0,JAPAN,,"JAPAN:  KUMAMOTO, OITA",30.0,50.0,Few (~1 to 50 deaths),,,1500.0,Very Many (~1001 or more deaths),20000.0,EXTREME (~$25 million or more),80000.0,Very Many (~1001 or more houses),,,50.0,Few (~1 to 50 deaths),,,1500.0,Very Many (~1001 or more deaths),20000.0,EXTREME (~$25 million or more),80000.0,Very Many (~1001 or more houses),,,32.791, 130.754
10196,Tsunami,2016,9.0,19.0,7.0,7.0,,,5.0,NEW ZEALAND,,NEW ZEALAND:  GISBORNE,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-37.359, 179.146
10206,Tsunami,2016,11.0,15.0,7.8,7.8,,,8.0,NEW ZEALAND,,NEW ZEALAND:  AMBERLEY,170.0,2.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,Few (~1 to 50 houses),2.0,Few (~1 to 50 deaths),,,,,3900.0,EXTREME (~$25 million or more),1.0,Few (~1 to 50 houses),,Few (~1 to 50 houses),-42.737, 173.054
10220,Tsunami,2016,12.0,95.0,7.9,7.9,,,7.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.505, 153.522
10481,Tsunami,2016,8.0,10.0,6.0,6.0,,,2.0,JAPAN,,JAPAN:  OFF EAST COAST HONSHU,30.0,,,,,,,,,,,,,,,,,,,,,,,,,40.394, 143.68
10189,,2016,7.0,21.0,5.6,5.6,,,6.0,INDONESIA,,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,60.0,,,,,4.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,700.0,Many (~101 to 1000 houses),,,,,4.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,700.0,Many (~101 to 1000 houses),-8.194, 117.814
10172,,2016,1.0,126.0,7.1,7.1,,,6.0,USA,AK,ALASKA:  KENAI,150.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),4.0,Few (~1 to 50 houses),,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),4.0,Few (~1 to 50 houses),,,59.658, -153.452
10242,,2017,4.0,14.0,5.9,5.9,,,,PHILIPPINES,,"PHILIPPINES: BATANGAS, CALABARZON",170.0,,,,,6.0,Few (~1 to 50 deaths),2.0,MODERATE (~$1 to $5 million),506.0,Many (~101 to 1000 houses),2108.0,Very Many (~1001 or more houses),,,,,6.0,Few (~1 to 50 deaths),2.0,MODERATE (~$1 to $5 million),506.0,Many (~101 to 1000 houses),2108.0,Very Many (~1001 or more houses),13.77, 120.935
